Key,Id,English(en),Russian(ru)
GAMEPLAY_EFFECT_POWER_OVERFLOW_DESC,51255215906817,Overcharge damage {0} but cooldown {1},"Урон перегрузки {0}, но перезарядка {1}"
GAMEPLAY_EFFECT_POWER_OVERFLOW_NAME,56850090287106,Power Overflow,Переполнение силы
GAMEPLAY_EFFECT_SECOND_WIND_DESC,51255207518209,Heals {0} of Maximum Life,Восстанавливает {0} от максимального здоровья
GAMEPLAY_EFFECT_SECOND_WIND_NAME,56850081898498,Second Wind,Второе дыхание
GAMEPLAY_EFFECT_SWIFT_RETRIBUTION_DESC,51255215906818,{0} Attack Speed for {1} seconds after Elite kills,{0} к скорости атаки на {1} с после убийства элиты
GAMEPLAY_EFFECT_SWIFT_RETRIBUTION_NAME,56850094481408,Swift Retribution,Стремительное возмездие
GAMEPLAY_EFFECT_TOTAL_DISCHARGE_DESC,51255220101120,Triggers all abilities on Overcharge activation,Запускает все способности при активации перегрузки
GAMEPLAY_EFFECT_TOTAL_DISCHARGE_NAME,56850094481409,Total Discharge,Полный разряд
GAMEPLAY_EFFECT_UNSTABLE_FOCUS_BANE_DESC,51255220101122,{0} Maximum Life,{0} к максимальному здоровью
GAMEPLAY_EFFECT_UNSTABLE_FOCUS_BANE_NAME,56850098675712,Unstable Focus Bane,Проклятие нестабильного фокуса
GAMEPLAY_EFFECT_UNSTABLE_FOCUS_DESC,51255220101121,All critical hits deal double damage,Все критические удары наносят двойной урон
GAMEPLAY_EFFECT_UNSTABLE_FOCUS_NAME,56850094481410,Unstable Focus,Нестабильный фокус
GEAR_SLOT_CHEST_NAME,710000000000044,Chest,Грудь
GEAR_SLOT_FEET_NAME,710000000000045,Feet,Ноги
GEAR_SLOT_HANDS_NAME,710000000000046,Hands,Руки
GEAR_SLOT_HEAD_NAME,710000000000043,Head,Голова
GEAR_SLOT_MAIN_HAND_NAME,710000000000047,Main Hand,Основная рука
GEAR_SLOT_RING_NAME,710000000000048,Ring,Кольцо
GEAR_SLOT_TALISMAN_NAME,710000000000049,Talisman,Талисман
GEAR_SLOT_UNDEFINED_NAME,1200000000002000,Undefined,Не определён
GLOBAL_MORPH_FROZEN_BLIGHT_DESC,50954895351812,Applying {0} on enemy with {1} deals {2} {3} damage per stack of {1}.,Наложение {0} на врага с {1} наносит {2} {3} урона за каждый стак {1}.
GLOBAL_MORPH_FROZEN_BLIGHT_NAME,56850337751042,Frozen Blight,Морозная порча
GLOBAL_MORPH_GRAVE_HARVEST_DESC,50954895351813,Killing enemy with {0} that has {1} heals for {2} of your Max Life,"Убийство врага с {0}, у которого есть {1}, восстанавливает {2} от вашего макс. здоровья"
GLOBAL_MORPH_GRAVE_HARVEST_NAME,56850337751043,Grave Harvest,Могильная жатва
GLOBAL_MORPH_LIVING_BOMB_DESC,50954899546112,Killed burning enemies have a {0} chance to explode for {1} damage in radius,"Убитые горящие враги с {0} шансом взрываются, нанося {1} урона в радиусе"
GLOBAL_MORPH_LIVING_BOMB_NAME,56850341945344,Living Bomb,Живая бомба
GLOBAL_MORPH_PERMAFROST_DESC,50954899546113,{0} damage to {1} enemies always critically hits,{0} урона по {1} врагам всегда наносит критический удар
GLOBAL_MORPH_PERMAFROST_NAME,56850341945345,Permafrost,Вечная мерзлота
HERO_MAGE_NAME,4543264841728,Mortenzia,Мортензия
HERO_PALADIN_NAME,4430677139456,Thoren,Торен
HERO_PASSIVE_MORTENZIA_ENERGY_SHIELD_DESC,1200000000003003,"Arcane wards gather around Mortenzia. Gain {0} energy shield per Mortenzia level.
Maximum {1} stacks.","Тайные обереги собираются вокруг Мортензии. Даёт {0} энергощита за каждый уровень Мортензии.
Максимум {1} стаков."
HERO_PASSIVE_MORTENZIA_ENERGY_SHIELD_NAME,1200000000003002,Arcane Ward,Тайный оберег
HERO_PASSIVE_PALADIN_MAX_LIFE_DESC,1200000000003001,"Sacred light bolsters Thoren's vitality. Gain {0} maximum life per Thoren level.
Maximum {1} stacks.","Священный свет укрепляет жизненную силу Торена. Даёт {0} максимального здоровья за каждый уровень Торена.
Максимум {1} стаков."
HERO_PASSIVE_PALADIN_MAX_LIFE_NAME,1200000000003000,Sacred Vitality,Священная жизненная сила
ITEM_CHAOS_SHARD_CACHE_DESC,56850379694102,Use this item to get <1>{amountAndCurrency}</1>.,"Используйте этот предмет, чтобы получить <1>{amountAndCurrency}</1>."
ITEM_CHAOS_SHARD_CACHE_T1,4316296970756096,Chaos Shard Cache,Хранилище осколков Хаоса
ITEM_SOUL_OF_MORTENZIA_DESC,50954702413824,"A soul of a dark elf, whirling with energy, Mortenzia.","Душа тёмной эльфийки, бурлящая энергией, — Мортензия."
ITEM_SOUL_OF_MORTENZIA_NAME,56850039955456,Soul of Mortenzia,Душа Мортензии
ITEM_TYPE_CURRENCY_CACHE_NAME,56850379694101,Currency Cache,Хранилище валюты
ITEM_TYPE_SOUL_OF_HERO_NAME,56850379694081,Soul of a Hero,Душа героя
ITEM_UNKNOWN_NAME,56850379694082,Unknown Item,Неизвестный предмет
LEGENDARY_POWER_ENLIGHTENED_RESTORATION_DESC,50954706608128,Heals for {0} max life on each level up,Восстанавливает {0} макс. здоровья при каждом повышении уровня
LEGENDARY_POWER_ENLIGHTENED_RESTORATION_NAME,56850039955457,Enlightened Restoration,Просветлённое восстановление
LEGENDARY_POWER_EXECUTE_DESC,50954706608129,Deal {0} more damage to enemies below {1} life,Наносит на {0} больше урона врагам с запасом здоровья ниже {1}
LEGENDARY_POWER_EXECUTE_NAME,56850044149760,Execute,Казнь
LEGENDARY_POWER_EXTRA_STEP_DESC,50954706608130,{0} Extra dash,{0} дополнительный рывок
LEGENDARY_POWER_EXTRA_STEP_NAME,56850044149761,Extra Step,Дополнительный шаг
LEGENDARY_POWER_FINAL_HARVEST_DESC,50954706608131,Collects all experience when stage exit opens,Собирает весь опыт при открытии выхода с этапа
LEGENDARY_POWER_FINAL_HARVEST_NAME,56850044149762,Final Harvest,Последняя жатва
LEGENDARY_POWER_FIRST_BLOOD_DESC,50954710802432,Deal {0} more damage to enemies above {1} life,Наносит на {0} больше урона врагам с запасом здоровья выше {1}
LEGENDARY_POWER_FIRST_BLOOD_NAME,56850048344064,First Blood,Первая кровь
LEGENDARY_POWER_GOLDEN_HARVEST_DESC,50954710802433,Enemies drop {0} more gold,Враги роняют на {0} больше золота
LEGENDARY_POWER_GOLDEN_HARVEST_NAME,56850048344065,Golden Harvest,Золотая жатва
LEGENDARY_POWER_OPPRESIVE_FIELD_DESC,50954710802434,Enemies within {0}m are slowed by {1},Враги в радиусе {0}м замедлены на {1}
LEGENDARY_POWER_OPPRESIVE_FIELD_NAME,56850052538368,Oppresive Field,Гнетущее поле
LEGENDARY_POWER_PIERCING_MASTERY_DESC,50954710802435,{0} Projectile Piercing,{0} пробитий снарядами
LEGENDARY_POWER_PIERCING_MASTERY_NAME,56850052538369,Piercing Mastery,Мастерство пробития
LEGENDARY_POWER_PLAGUED_ARRIVAL_DESC,50954710802436,Enemies have {0} chance to spawn with random status effect,Враги с шансом {0} появляются со случайным эффектом
LEGENDARY_POWER_PLAGUED_ARRIVAL_NAME,56850052538370,Plagued Arrival,Заражённое явление
LEGENDARY_POWER_PROLONGED_AGONY_DESC,50954714996736,All status effects last {0} longer,Все эффекты длятся на {0} дольше
LEGENDARY_POWER_PROLONGED_AGONY_NAME,56850056732672,Prolonged Agony,Затяжная агония
LEGENDARY_POWER_SECOND_CHANCE_DESC,50954714996737,"Prevents death once and heals you to {0} max life instead.
Max once per run.","Однократно предотвращает смерть и вместо этого исцеляет вас до {0} максимального здоровья.
Максимум один раз за забег."
LEGENDARY_POWER_SECOND_CHANCE_NAME,56850056732673,Second Chance,Второй шанс
LEGENDARY_POWER_STACK_OVERFLOW_DESC,50954714996738,All status effects have {0} max stacks,Все эффекты имеют {0} макс. стаков
LEGENDARY_POWER_STACK_OVERFLOW_NAME,56850060926976,Stack Overflow,Переполнение стека
LEGENDARY_POWER_TWIN_ASCENTION_DESC,50954714996739,{0} chance to get one more level after each level up,{0} шанс получить ещё один уровень после каждого повышения уровня
LEGENDARY_POWER_TWIN_ASCENTION_NAME,56850060926977,Twin Ascention,Двойное вознесение
LEGENDARY_POWER_UNTOUCHABLE_DESC,50954714996740,Become invulnerable for {0}s after dashing,Становитесь неуязвимы на {0}с после рывка
LEGENDARY_POWER_UNTOUCHABLE_NAME,56850060926978,Untouchable,Неприкасаемый
LIGHTNINGORBS_TRAIT_SPEEDAREA_SIZE,8768069820416,Increases orb size,Увеличивает размер сфер
LIGHTNINGORBS_TRAIT_SPEEDAREA_SPEED,8615107747840,Increases orb speed,Увеличивает скорость сфер
MAP_FORSAKEN_REACH_NAME,790438272294912,Forsaken Reach,Покинутые пределы
MAP_OBELISK_NAME,1100101782069248,Obelisk,Обелиск
MAP_UNDERCRYPT_NAME,790569142968320,Undercrypt,Подсклеп
MORPH_EVOLUTION_BURNING_DISCHARGE_DESC,51255371096064,Increases Critical Chance,Увеличивает шанс крита
MORPH_EVOLUTION_CRYO_NOVA_DESC,51255404650496,Increases Cold Damage,Увеличивает холодный урон
MORPH_EVOLUTION_DEATHCOIL_POOL_DESC,51255383678976,Increases Necrotic Damage,Увеличивает некротический урон
MORPH_EVOLUTION_DEATH_CURSE_DESC,51255429816320,Increases Necrotic Damage,Увеличивает некротический урон
MORPH_EVOLUTION_EXPLOSIVE_SPIKES_DESC,51255438204928,Increases Bleed Damage,Увеличивает урон кровотечения
MORPH_EVOLUTION_FIREBALL_REPLICATION_DESC,51255392067584,Increases Fire Damage,Увеличивает огненный урон
MORPH_EVOLUTION_FLAME_RING_DESC,51255396261888,Increases Area Bonus,Увеличивает бонус площади
MORPH_EVOLUTION_JUDGMENT_DETONATION_DESC,51255408844800,Increases Physical Damage,Увеличивает физический урон
MORPH_EVOLUTION_LIGHTFALL_DESC,51255463370752,Increases Physical Damage,Увеличивает физический урон
MORPH_EVOLUTION_RENDING_CHAINS_DESC,51255442399232,Increases Bleed Duration,Увеличивает длительность кровотечения
MORPH_EVOLUTION_SCORCHED_EARTH_DESC,51255425622016,Increases Burn Damage,Увеличивает урон горения
MORPH_EVOLUTION_SPIKE_BURST_DESC,51255446593536,Increases Bleed Damage,Увеличивает урон кровотечения
NPC_THE_SHADE_NAME,4583060398080,The Shade,Тень
OVERTIME_RIFT_NAME,1100015870140416,Rift,Разлом
POWERUP_TAG_AREA_DESC,1200000000004001,"This power scales with area size bonuses.
Found on gear affixes and in-game trait cards.","Это усиление масштабируется от бонусов площади.
Встречается на аффиксах снаряжения и в карточках трейтов во время забега."
POWERUP_TAG_CRIT_DESC,1200000000004003,"This power scales with critical chance and critical damage bonuses.
Found on gear affixes, and in-game trait cards.","Это усиление масштабируется от бонусов шанса крита и критического урона.
Встречается на аффиксах снаряжения и в карточках трейтов во время забега."
POWERUP_TAG_CROWD_CONTROL_DESC,1200000000004007,This power adds crowd control to your build.,Это усиление добавляет вашему билду контроль.
POWERUP_TAG_DAMAGE_DESC,1200000000004011,"This power scales with damage bonuses.
Found on gear affixes, and in-game trait cards.","Это усиление масштабируется от бонусов урона.
Встречается на аффиксах снаряжения и в карточках трейтов во время забега."
POWERUP_TAG_DASH_DESC,1200000000004008,"This power scales with dash bonuses.
Found on gear affixes and in-game trait cards.","Это усиление масштабируется от бонусов рывка.
Встречается на аффиксах снаряжения и в карточках трейтов во время забега."
POWERUP_TAG_ECONOMY_DESC,1200000000004010,"This power scales with gold, experience, or pickup bonuses.
Found on Eternal Tree, relics, and in-game trait cards.","Это усиление масштабируется от бонусов золота, опыта или подбора.
Встречается на Вечном Древе, реликвиях и в карточках трейтов во время забега."
POWERUP_TAG_HASTE_DESC,1200000000004004,This power scales with attack speed or cast speed.,Это усиление масштабируется от скорости атаки или скорости каста.
POWERUP_TAG_MOVE_SPEED_DESC,1200000000004009,"This power scales with movement speed bonuses.
Found on gear affixes, the Eternal Tree, and in-game trait cards.","Это усиление масштабируется от бонусов скорости передвижения.
Встречается на аффиксах снаряжения, Вечном Древе и в карточках трейтов во время забега."
POWERUP_TAG_OVERCHARGE_DESC,1200000000004006,"This power scales with overcharge bonuses.
Found on gear affixes, Eternal Tree and in-game trait cards.","Это усиление масштабируется от бонусов перегрузки.
Встречается на аффиксах снаряжения, Вечном Древе и в карточках трейтов во время забега."
POWERUP_TAG_PROJECTILE_DESC,1200000000004000,"This power scales with projectile count bonuses.
Found on gear affixes and in-game trait cards.","Это усиление масштабируется от бонусов числа снарядов.
Встречается на аффиксах снаряжения и в карточках трейтов во время забега."
POWERUP_TAG_STATUS_EFFECTS_DESC,1200000000004002,"This power scales with status effect damage bonuses.
Found on gear affixes and the Eternal Tree.","Это усиление масштабируется от бонусов урона эффектов.
Встречается на аффиксах снаряжения и на Вечном Древе."
POWERUP_TAG_SUSTAIN_DESC,1200000000004005,This power increases your survavibility.,Это усиление повышает вашу выживаемость.
PROGRESSION_TREE_NODE_ABILITY_MORPHS_DESC,50954694025226,Morph your abilities inside a run into more powerful version,Превращайте свои способности во время забега в более мощные версии
PROGRESSION_TREE_NODE_ABILITY_MORPHS_NAME,56850031566851,Ability Morphs,Морфы способностей
PROGRESSION_TREE_NODE_ACHIEVEMENTS_DESC,50954694025216,"Unlocks the Archive building.
Claim completed achievements to gain Chaos Shards.","Открывает здание Архива.
Забирайте выполненные достижения, чтобы получать Осколки Хаоса."
PROGRESSION_TREE_NODE_ACHIEVEMENTS_NAME,56850027372544,Achievements,Достижения
PROGRESSION_TREE_NODE_ARSENAL_DESC,50954694025217,Allows you to learn new Abilities and purchase Relics in your Arsenal.,Позволяет изучать новые способности и покупать реликвии в Арсенале.
PROGRESSION_TREE_NODE_ARSENAL_NAME,56850027372545,Arsenal,Арсенал
PROGRESSION_TREE_NODE_ASCENSION_DESC,50954694025218,"Allows you to upgrade your Legendary gear into Mythic rarity, gaining +1 affix of your choice.","Позволяет улучшать легендарное снаряжение до мифической редкости, добавляя +1 аффикс на ваш выбор."
PROGRESSION_TREE_NODE_ASCENSION_NAME,56850027372546,Ascension,Вознесение
PROGRESSION_TREE_NODE_BLACKSMITH_DESC,50954694025219,"Unlocks the Blacksmith.
Allows you to upgrade gear and salvage items.","Открывает Кузнеца.
Позволяет улучшать снаряжение и разбирать предметы."
PROGRESSION_TREE_NODE_BLACKSMITH_NAME,56850027372547,Blacksmith,Кузнец
PROGRESSION_TREE_NODE_CHALLENGES_DESC,50954694025220,Challenges are now available inside the Runs for more rewards.,Челленджи теперь доступны внутри забегов для большей награды.
PROGRESSION_TREE_NODE_CHALLENGES_NAME,56850027372548,Challenges,Челленджи
PROGRESSION_TREE_NODE_EFFIGIES_DESC,50954694025221,Effigies can be activated in the Run to increase difficulty and rewards.,"Идолы можно активировать в забеге, чтобы повысить сложность и награды."
PROGRESSION_TREE_NODE_EFFIGIES_NAME,56850027372549,Effigies,Идолы
PROGRESSION_TREE_NODE_EMPOWERING_DESC,50954694025222,Allows you to craft Legendary items at Blacksmith from Rare and Common gear with Major Affix.,Позволяет создавать легендарные предметы у Кузнеца из редкого и обычного снаряжения с главным аффиксом.
PROGRESSION_TREE_NODE_EMPOWERING_NAME,56850027372550,Empowering,Усиление
PROGRESSION_TREE_NODE_ETERNAL_TREE_DESC,50954694025223,"Unlocks the Eternal Tree.
Make your character more powerful on a giant progression tree.","Открывает Вечное Древо.
Сделайте своего персонажа мощнее на гигантском дереве развития."
PROGRESSION_TREE_NODE_ETERNAL_TREE_NAME,56850031566848,Eternal Tree,Вечное Древо
PROGRESSION_TREE_NODE_MAJOR_AFFIXES_DESC,50954694025225,"Gear with Major Affixes can now drop.
Major Affixes increase the value of single stat significantly.","Теперь может выпадать снаряжение с главными аффиксами.
Главные аффиксы значительно увеличивают значение одной характеристики."
PROGRESSION_TREE_NODE_MAJOR_AFFIXES_NAME,56850031566850,Major Affixes,Главные аффиксы
PROGRESSION_TREE_NODE_MORTENZIA_DESC,50954694025224,"Unlocks Mortenzia, a Dark Elf hero who bends arcane magic to her will.","Открывает Мортензию, героиню — тёмную эльфийку, что подчиняет тайную магию своей воле."
PROGRESSION_TREE_NODE_MORTENZIA_NAME,56850031566849,Mortenzia,Мортензия
PROGRESSION_TREE_NODE_STASH_DESC,50954698219520,Allows you to store items into a stash for storage,Позволяет складывать предметы в хранилище
PROGRESSION_TREE_NODE_STASH_NAME,56850031566853,Stash,Хранилище
PROGRESSION_TREE_NODE_THE_CAMP_DESC,50954694025227,"The portal has closed, there is no way back, but forward.","Портал закрылся, пути назад нет — только вперёд."
PROGRESSION_TREE_NODE_THE_CAMP_NAME,56850031566852,The Camp,Лагерь
PROGRESSION_TREE_NODE_TIER_1_DESC,50954698219521,Explore the crypt and come back alive via the Obelisk.,Исследуйте склеп и вернитесь живым через Обелиск.
PROGRESSION_TREE_NODE_TIER_1_NAME,56850031566854,Tier 1,Ранг 1
PROGRESSION_TREE_NODE_TIER_2_DESC,50954698219522,Summon and defeat the Necromancer in Undercrypt Tier II,Призовите и победите Некроманта в Подсклепе ранга II
PROGRESSION_TREE_NODE_TIER_2_NAME,56850031566855,Tier 2,Ранг 2
PROGRESSION_TREE_NODE_TIER_3_DESC,50954698219523,Summon and defeat the Crypt Prince in Undercrypt Tier III,Призовите и победите Принца склепа в Подсклепе ранга III
PROGRESSION_TREE_NODE_TIER_3_NAME,56850031566856,Tier 3,Ранг 3
PROGRESSION_TREE_NODE_TIER_4_DESC,50954698219524,Summon and defeat the Executor in Undercrypt Tier IV,Призовите и победите Палача в Подсклепе ранга IV
PROGRESSION_TREE_NODE_TIER_4_NAME,56850031566857,Tier 4,Ранг 4
PROGRESSION_TREE_UNLOCK_ACHIEVEMENTS_REQUIREMENT,50954681442304,Complete any achievement inside a Run.,Выполните любое достижение внутри забега.
PROGRESSION_TREE_UNLOCK_ARSENAL_REQUIREMENT,50954681442305,Unlock the Blacksmith,Откройте Кузнеца
PROGRESSION_TREE_UNLOCK_ASCENSION_REQUIREMENT,50954685636608,Find Dreadstone,Найдите Камень ужаса
PROGRESSION_TREE_UNLOCK_BLACKSMITH_REQUIREMENT,50954685636609,Retrieve a first piece of gear during a run,Добудьте первый предмет снаряжения во время забега
PROGRESSION_TREE_UNLOCK_MAJOR_AFFIX_GEAR_REQUIREMENT,50954685636610,Find a gear item with Major Affix,Найдите предмет снаряжения с главным аффиксом
PROGRESSION_TREE_UNLOCK_MORPHS_REQUIREMENT,50954689830916,"Speak with ""The Shade"" in camp to unlock new powers.","Поговорите с «Тенью» в лагере, чтобы открыть новые силы."
PROGRESSION_TREE_UNLOCK_MORTENZIA_REQUIREMENT,50954689830917,"Locate the remains of Mortenzia, your lost expedition companion.","Найдите останки Мортензии, вашей потерянной спутницы по экспедиции."
PROGRESSION_TREE_UNLOCK_POWER_ARCHIVE_REQUIREMENT,50954689830918,Salvage at least 1 Legendary gear item,Разберите хотя бы 1 легендарный предмет снаряжения
PROGRESSION_TREE_UNLOCK_UNDERCRYPT_TIER_1_REQUIREMENT,50954689830912,Win Undercrypt Tier I,Победите в Подсклепе ранга I
PROGRESSION_TREE_UNLOCK_UNDERCRYPT_TIER_2_REQUIREMENT,50954689830913,Win Undercrypt Tier II,Победите в Подсклепе ранга II
PROGRESSION_TREE_UNLOCK_UNDERCRYPT_TIER_3_REQUIREMENT,50954689830914,Win Undercrypt Tier III,Победите в Подсклепе ранга III
PROGRESSION_TREE_UNLOCK_UNDERCRYPT_TIER_4_REQUIREMENT,50954689830915,Win Undercrypt Tier IV,Победите в Подсклепе ранга IV
PROP_BOSS_SUMMON_POINT_NAME,8361000000000006,Boss Summoning,Призыв босса
PROP_CORPSE_OF_MORTENZIA_NAME,8361000000000007,Corpse of Mortenzia,Тело Мортензии
PROP_EFFIGY_NAME,8361000000000001,Effigy,Идол
PROP_EXIT_PORTAL_NAME,8361000000000005,Exit Portal,Портал выхода
PROP_GARRICK_NAME,8361000000000010,Garrick,Гаррик
PROP_OBELISK_NAME,8361000000000002,Obelisk,Обелиск
PROP_OVERTIME_RIFT_NAME,8361000000000003,Rift,Разлом
PROP_RUNESTONE_NAME,8361000000000008,Runestone,Рунный камень
PROP_SHRINE_OF_POWER_NAME,8361000000000004,Shrine of Power,Святилище силы
PROP_SIGIL_NAME,8361000000000000,Sigil,Сигил
PROP_THE_SHADE_NAME,8361000000000009,The Shade,Тень
RARITY_COMMON_NAME,1200000000002001,Common,Обычный
RARITY_EPIC_NAME,1100941032939520,Epic,Эпический
RARITY_LEGENDARY_NAME,1200000000002002,Legendary,Легендарный
RARITY_MYTHIC_NAME,1200000000002003,Mythic,Мифический
RARITY_RARE_NAME,1100863501230080,Rare,Редкий
RARITY_UNIQUE_NAME,1200000000002004,Unique,Уникальный
RELIC_ADRENALINE_SHARD_DESC,50954752745472,{0} dash recharge during boss fights,{0} к восстановлению рывка во время боёв с боссами
RELIC_ADRENALINE_SHARD_NAME,56850119647232,Adrenaline Shard,Осколок адреналина
RELIC_AFFLICTION_SIGIL_DESC,50954752745473,Enemies with {0}+ different status effect types take {1} bonus damage,Враги с {0}+ разными типами эффектов получают {1} дополнительного урона
RELIC_AFFLICTION_SIGIL_NAME,56850119647233,Affliction Sigil,Сигил мучений
RELIC_ANNIHILATION_RUNE_DESC,50954752745474,{0} all damage for every {1} life missing,{0} ко всему урону за каждые {1} недостающего здоровья
RELIC_ANNIHILATION_RUNE_NAME,56850119647234,Annihilation Rune,Руна уничтожения
RELIC_BATTLE_CHARM_DESC,50954752745475,"Aggressive charm, adding {0} All Damage","Агрессивный талисман, добавляющий {0} ко всему урону"
RELIC_BATTLE_CHARM_NAME,56850119647235,Battle Charm,Боевой талисман
RELIC_BEGGAR_S_SPOON_DESC,50954752745476,"For every {0} gold piles collected, drop one {1} food.
Up to {2} food from this effect can be on the ground.","За каждые {0} собранных кучек золота роняет одну единицу еды {1}.
Одновременно на земле может лежать до {2} еды от этого эффекта."
RELIC_BEGGAR_S_SPOON_NAME,56850123841536,Beggar's Spoon,Ложка нищего
RELIC_BLACK_HOLE_DESC,50954748551168,"Dashing has a {2} chance to summon a Black Hole at your position. It pulls nearby enemies, then explodes for {1} damage.","Рывок с шансом {2} призывает чёрную дыру в вашей позиции. Она притягивает ближайших врагов, затем взрывается, нанося {1} урона."
RELIC_BLACK_HOLE_NAME,56850115452928,Black Hole,Чёрная дыра
RELIC_CHAMPION_S_CHALICE_DESC,50954756939776,"Leveling up releases a shockwave, damaging enemies around you for {0} {1} damage","Повышение уровня высвобождает ударную волну, нанося врагам вокруг вас {0} {1} урона"
RELIC_CHAMPION_S_CHALICE_NAME,56850123841537,Champion's Chalice,Чаша чемпиона
RELIC_CHAOS_DIE_DESC,50954756939777,Abilities have {0} chance to instantly trigger a random different ability,Способности с шансом {0} мгновенно срабатывают случайной другой способностью
RELIC_CHAOS_DIE_NAME,56850123841538,Chaos Die,Кость хаоса
RELIC_CHAOS_ORB_DESC,50954756939778,Triggers all abilities on Overcharge activation,При активации перегрузки запускает все способности
RELIC_CHAOS_ORB_NAME,56850128035840,Chaos Orb,Сфера хаоса
RELIC_CHRONOMETER_DESC,50954748551169,Using Overcharge freezes all enemies around you,Использование перегрузки замораживает всех врагов вокруг вас
RELIC_CHRONOMETER_NAME,56850115452929,Chronometer,Хронометр
RELIC_CRIMSON_FANG_DESC,50954756939779,Abilities deal {0} more damage to enemies above {1} life,Способности наносят на {0} больше урона врагам с запасом здоровья выше {1}
RELIC_CRIMSON_FANG_NAME,56850128035841,Crimson Fang,Багровый клык
RELIC_DEMOLITION_HAMMER_DESC,50954756939780,"Breaking objects fires a missile, damaging enemies for {0} {1} damage in {2}m radius.","Разрушение объектов выпускает снаряд, нанося врагам {0} {1} урона в радиусе {2}м."
RELIC_DEMOLITION_HAMMER_NAME,56850128035842,Demolition Hammer,Молот сноса
RELIC_DEMON_S_EFFIGY_DESC,50954761134080,"When Effigy is activated, spawns {0} elite",При активации Идола порождает {0} элитного врага
RELIC_DEMON_S_EFFIGY_NAME,56850132230144,Demon's Effigy,Идол демона
RELIC_DOOM_BRINGER_DESC,50954761134081,{0} chance to trigger a random ability on critical hit.,Шанс {0} вызвать случайную способность при критическом ударе.
RELIC_DOOM_BRINGER_NAME,56850132230145,Doom Bringer,Вестник рока
RELIC_EMBER_BOOTS_DESC,50954761134082,"Dashing leaves fire trail, that applies +{0} {1} stack on enemies","Рывок оставляет огненный след, накладывающий +{0} стак {1} на врагов"
RELIC_EMBER_BOOTS_NAME,56850132230146,Ember Boots,Угольные сапоги
RELIC_EXECUTIONER_S_BLADE_DESC,50954761134083,{0} Attack Speed while below {1} life,"{0} к скорости атаки, пока запас здоровья ниже {1}"
RELIC_EXECUTIONER_S_BLADE_NAME,56850136424448,Executioner's Blade,Клинок палача
RELIC_FROZEN_HEART_DESC,50954761134084,Killing {0} enemies has a {1} chance to drop {2} gold,Убийство {0} врагов с шансом {1} роняет {2} золота
RELIC_FROZEN_HEART_NAME,56850136424449,Frozen Heart,Ледяное сердце
RELIC_GOLDEN_SKULL_DESC,50954765328384,"Collecting gold fires a missile, damaging enemies for {0} {1} damage in {2}m radius.","Сбор золота выпускает снаряд, нанося врагам {0} {1} урона в радиусе {2}м."
RELIC_GOLDEN_SKULL_NAME,56850136424450,Golden Skull,Золотой череп
RELIC_HORDE_CROWN_DESC,50954765328385,Gain {0} all damage for each enemy within {1}m radius,Даёт {0} ко всему урону за каждого врага в радиусе {1}м
RELIC_HORDE_CROWN_NAME,56850140618752,Horde Crown,Корона орды
RELIC_HUNTER_S_TROPHY_DESC,50954765328386,{0} Attack Speed and {1} Ability Cast Speed for {2} seconds after Elite kills,{0} к скорости атаки и {1} к скорости каста способностей на {2} секунд после убийства элиты
RELIC_HUNTER_S_TROPHY_NAME,56850140618753,Hunter's Trophy,Трофей охотника
RELIC_INQUISITOR_S_SEAL_DESC,50954765328387,Dying enemies with {3}+ unique status effects explode for {0} {1} damage,"Умирающие враги с {3}+ уникальными эффектами взрываются, нанося {0} {1} урона"
RELIC_INQUISITOR_S_SEAL_NAME,56850140618754,Inquisitor's Seal,Печать инквизитора
RELIC_KEY_OF_LIFE_DESC,50954769522688,Grants {0} Max Life for each locked treasure chest you open after acquiring this key.,"Даёт {0} к максимальному здоровью за каждый запертый сундук с сокровищами, который вы открываете после получения этого ключа."
RELIC_KEY_OF_LIFE_NAME,56850144813056,Key of Life,Ключ жизни
RELIC_KEY_OF_MASOCHISM_DESC,50954769522689,Spawns {0} enemy champion when opening a locked chest,При открытии запертого сундука порождает {0} вражеского чемпиона
RELIC_KEY_OF_MASOCHISM_NAME,56850144813057,Key of Masochism,Ключ мазохизма
RELIC_KEY_OF_POWER_DESC,50954769522690,Grants {0} All Damage for each locked treasure chest you open after acquiring this key.,"Даёт {0} ко всему урону за каждый запертый сундук с сокровищами, который вы открываете после получения этого ключа."
RELIC_KEY_OF_POWER_NAME,56850144813058,Key of Power,Ключ силы
RELIC_LIFESTONE_DESC,50954769522691,Heals for {0} max life when overcharge is used,Исцеляет на {0} максимального здоровья при использовании перегрузки
RELIC_LIFESTONE_NAME,56850149007360,Lifestone,Камень жизни
RELIC_MAGIC_CHARM_DESC,50954769522692,"Protecting charm, adding {0} Magic Resistance","Защитный талисман, добавляющий {0} к магическому сопротивлению"
RELIC_MAGIC_CHARM_NAME,56850149007361,Magic Charm,Магический талисман
RELIC_MOMENTUM_BOOTS_DESC,50954769522693,"Push all enemies within {0}m radius when you dash.
Enemies are also stunned for {1}s","Отталкивает всех врагов в радиусе {0}м при рывке.
Враги также оглушаются на {1}с"
RELIC_MOMENTUM_BOOTS_NAME,56850149007362,Momentum Boots,Сапоги импульса
RELIC_MOMENTUM_WHIP_DESC,50954769522694,Triggers random ability when dashing,При рывке срабатывает случайная способность
